word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
mount,mount,maunt,"n. a mounting consisting of a piece of metal (as in a ring or other jewelry) that holds a gem in place
v. attach to a support
v. fix onto a backing, setting, or support
v. put up or launch","n. 乘骑用马, 框, 衬纸, 山
vi. 乘马, 爬上, 增长
vt. 爬上, 使上马, 装上, 装裱, 安放, 制作...的标本, 设置, 上演
[计] 安装",n:20/v:80,3,1,cet4 cet6 ky ielts,2596,2987,mount
numerous,numerous,'nju:mәrәs,s. amounting to a large indefinite number,"a. 很多的, 数目众多的, 多数的
[机] 多数的, 甚多的",j:100,3,0,cet4 cet6 ky toefl ielts gre,2597,2275,numerous
luck,luck,lʌk,"n. an unknown and unpredictable phenomenon that causes an event to result one way rather than another
n. an unknown and unpredictable phenomenon that leads to a favorable outcome","n. 运气, 幸运, 好运, 侥幸
vi. 靠好运成功",n:100,3,1,zk gk cet4 ky ielts,2598,2384,luck
mission,mission,'miʃәn,"n. an organization of missionaries in a foreign land sent to carry on religious work
n. an operation that is assigned by a higher headquarters
n. a special assignment that is given to a person or group
n. the organized work of a religious missionary","n. 任务, 代表团, 使命, 传教团
vt. 派遣, 向...传教",n:100,4,0,cet4 cet6 ky toefl ielts,2599,1095,mission
formula,formula,'fɒ:mjulә,"n. a group of symbols that make a mathematical statement
n. a conventionalized statement expressing some fundamental principle
n. a representation of a substance using symbols for its constituent elements
n. a liquid food for infants","n. 客套语, 公式, 准则
[计] 公式",n:100,3,1,cet4 cet6 ky toefl ielts gre,2600,3340,formula
install,install,in'stɒ:l,"v. set up for use
v. put into an office or a position
v. place","vt. 安装, 安置, 使就职
[计] 安装, 安装程序; DOS内部命令:安装常驻程序",v:100,3,1,cet4 cet6 ky toefl ielts gre,2603,2505,install
tail,tail,teil,"n. the posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body
n. any projection that resembles the tail of an animal
n. a spy employed to follow someone and report their movements
n. (usually plural) the reverse side of a coin that does not bear the representation of a person's head","n. 尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权)
a. 在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的
vt. 为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视
vi. 跟踪, 船尾搁浅",v:4/n:96,3,1,zk gk cet4 cet6 ky toefl,2604,2985,tail
consultant,consultant,kәn'sʌltәnt,n an expert who gives advice,"n. 顾问, 征询意见者
[医] 顾问医师",n:100,3,0,gk cet6 ky toefl ielts,2605,2480,consultant
journalist,journalist,'dʒә:nәlist,n. a writer for newspapers and magazines,"n. 新闻记者, 从事新闻杂志业的人",n:100,4,1,gk cet4 cet6 ky toefl ielts,2607,2099,journalist
found,found,faund,"n. food and lodging provided in addition to money
a. come upon unexpectedly or after searching","vt. 建立, 创立, 铸造
find的过去式和过去分词",v:100,4,1,gk cet4 cet6 ky,2608,2664,found
percentage,percentage,pә'sentidʒ,n. a proportion in relation to a whole (which is usually the amount per hundred),"n. 百分比, 比率, 部分, 可能性
[计] 百分比",n:100,3,0,gk cet4 cet6 ky toefl ielts,2610,1787,percentage
compensation,compensation,.kɒmpen'seiʃәn,"n. something (such as money) given or received as payment or reparation (as for a service or loss or injury)
n. (psychiatry) a defense mechanism that conceals your undesirable shortcomings by exaggerating desirable behaviors","n. 补偿, 赔偿金, 工资
[医] 代偿(机能), 补偿",n:100,3,0,cet6 ky toefl ielts,2611,3796,compensation
anxiety,anxiety,æŋ'zaiәti,"n. (psychiatry) a relatively permanent state of worry and nervousness occurring in a variety of mental disorders, usually accompanied by compulsive behavior or attacks of panic
n. a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune","n. 焦虑, 忧虑, 令人焦虑的事
[医] 焦虑",n:100,3,1,gk cet4 cet6 ky toefl ielts,2612,2467,anxiety
poet,poet,'pәuit,n. a writer of poems (the term is usually reserved for writers of good poetry),n. 诗人,n:100,3,0,gk cet4 cet6 ky toefl,2613,2923,poet
earnings,earnings,'ә:niŋ,"n the excess of revenues over outlays in a given period of time (including depreciation and other non-cash expenses)
n something that remunerates
v earn on some commercial or business transaction; earn as salary or wages
v acquire or deserve by one's efforts or actions","n. 所赚的钱, 工资, 收入
[经] 工资, 收入, 收益, 盈余",n:100,3,0,cet6,2619,2918,earnings
widespread,widespread,'waidspred,s. widely circulated or diffused,"a. 充分伸展的, 广布的, 普及的, 流传广的",j:100,3,0,gk cet4 cet6 ky toefl,2621,3282,widespread
whisper,whisper,'hwispә,"n. speaking softly without vibration of the vocal cords
v. speak softly; in a low voice","n. 耳语, 密谈, 谣传, 沙沙声
vi. 耳语, 密谈, 沙沙地响
vt. 低声说",n:22/v:78,3,1,gk cet4 cet6 ky gre,2623,2446,whisper
fortune,fortune,'fɒ:tʃәn,"n. a large amount of wealth or prosperity
n. your overall circumstances or condition in life (including everything that happens to you)","n. 财富, 运气, 兴隆, 大量财产, 好运, 命运
[法] 命运, 财产, 大量财产",n:100,3,1,gk cet4 cet6 ky toefl,2626,2703,fortune
deserve,deserve,di'zә:v,v. be worthy or deserving,"vt. 该得到, 值得
vi. 应得报答",v:100,3,1,gk cet4 cet6 ky toefl ielts,2627,2224,deserve
barrier,barrier,'bæriә,"n. a structure or object that impedes free movement
n. any condition that makes it difficult to make progress or to achieve an objective
n. anything serving to maintain separation by obstructing vision or access","n. 障碍, 栅栏
[化] 势垒; 阻片; 阻挡层",n:100,3,1,gk cet4 cet6 ky toefl ielts gre,2629,2609,barrier
anxious,anxious,'æŋʃәs,"s. eagerly desirous
s. causing or fraught with or showing anxiety","a. 忧虑的, 发愁的, 渴望的",j:100,3,1,gk cet4 cet6 ky toefl,2630,3827,anxious
tip,tip,tip,"n. the extreme end of something; especially something pointed
n. an indication of potential opportunity
v. cause to tilt
v. mark with a tip","n. 顶, 尖端, 梢, 末端, 倾斜, 垃圾场, 小费, 轻击, 指点, 秘密消息
vt. 装顶端, 使倾斜, 使翻倒, 泄露, 告诫, 暗示, 给...小费, 轻击
vi. 倾斜, 翻倒, 倾覆, 踮脚走, 给小费
[计] 终端接口处理器, 提示, 技巧",v:31/n:69,3,1,gk cet4 cet6 ky toefl,2631,1928,tip
nervous,nervous,'nә:vәs,"s. easily agitated
a. of or relating to the nervous system","a. 神经紧张的, 不安的, 神经的
[医] 神经的; 神经质的, 神经过敏的",j:100,3,1,zk gk cet4 cet6 ky toefl ielts,2632,2393,nervous
conscious,conscious,'kɒnʃәs,"s. intentionally conceived
a. knowing and perceiving; having awareness of surroundings and sensations and thoughts
s. (followed by `of') showing realization or recognition of something","a. 有意识的, 知觉的, 觉察的
[医] 有意识的, 清醒的",j:100,3,1,cet4 cet6 ky toefl ielts,2633,3845,conscious
tackle,tackle,'tækl,"n. the person who plays that position on a football team
n. (American football) a position on the line of scrimmage
n. (American football) grasping an opposing player with the intention of stopping by throwing to the ground
v. seize and throw down an opponent player, who usually carries the ball","n. 工具, 复滑车, 滑车, 装备, 扭倒
vt. 固定, 处理, 抓住
vi. 扭倒",n:34/v:66,3,1,cet6 ky toefl ielts gre,2634,4096,tackle
symbol,symbol,'simbl,"n. an arbitrary sign (written or printed) that has acquired a conventional significance
n. something visible that by association or convention represents something else that is invisible","n. 符号, 象征, 代号, 信条
[计] 符号; 码元",n:100,3,1,zk gk cet4 cet6 ky toefl,2635,2340,symbol
sweep,sweep,swi:p,"n. a wide scope
n. a long oar used in an open boat
n. a movement in an arc
v. move with sweeping, effortless, gliding motions","n. 扫除, 打扫, 肃清, 视野, 范围, 全胜
vt. 扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射
vi. 扫, 打扫, 袭击, 席卷, 扫视, 掠过",n:19/v:81,3,1,zk gk cet4 cet6 ky toefl ielts,2636,2639,sweep
stable,stable,'steibl,"n. a farm building for housing horses or other livestock
v. shelter in a stable
a. resistant to change of position or condition
s. firm and dependable; subject to little fluctuation","n. 马房, 牛棚
a. 稳定的, 安定的, 坚固的, 坚定的
vt. 赶入马房
vi. 被关在马厩",j:89/v:2/n:9,4,1,gk cet4 cet6 ky toefl,2637,2903,stable
satisfied,satisfied,'sætisfaiәd,s. filled with satisfaction,a. 感到满意的,j:100,3,1,,2638,5101,satisfied
borrow,borrow,'bɒrәu,v. get temporarily,"vt. 借, 借入, 借用
vi. 借
[计] 借位; 借位数",v:100,3,1,zk gk,2639,3214,borrow
climate,climate,'klaimit,"n. the weather in some location averaged over some long period of time
n. the prevailing psychological state","n. 气候, 社会趋势, 气候区
[医] 气候",n:100,3,1,gk cet4 ky toefl,2643,2103,climate
observer,observer,әb'zә:vә,n. an expert who observes and comments on something,"n. 观察者, 遵守者, 观察员
[法] 观察者, 观察员, 监场员",n:100,3,0,cet4 cet6,2645,2456,observer
moon,moon,mu:n,"n. the natural satellite of the Earth
n. any object resembling a moon
n. United States religious leader (born in Korea) who founded the Unification Church in 1954; was found guilty of conspiracy to evade taxes (born in 1920)
n. any natural satellite of a planet","n. 月亮, 月球, 月光
vi. 闲荡
vt. 虚度",v:3/n:97,3,1,zk gk,2646,2450,moon
basically,basically,'beisikli,r. in essence; at bottom or by one's (or its) very nature,"adv. 基本上, 主要地",r:100,3,1,cet4,2647,1691,basically
heaven,heaven,'hevn,n. the abode of God and the angels,"n. 天堂, 上帝, 天空",n:100,3,1,zk gk cet4 cet6 ky toefl,2649,2626,heaven
bury,bury,'beri,"v. cover from sight
v. place in a grave or tomb
v. place in the earth and cover with soil
v. embed deeply","vt. 埋葬, 埋藏",v:100,3,1,gk cet4 ky,2650,2398,bury
smell,smell,smel,"n. the sensation that results when olfactory receptors in the nose are stimulated by particular chemicals in gaseous form
n. the faculty that enables us to distinguish scents
n. the act of perceiving the odor of something
v. inhale the odor of; perceive by the olfactory sense","n. 味道, 气味, 嗅觉, 嗅, 臭味, 气息
vt. 闻, 探出, 察觉, 发出...的气味
vi. 嗅, 散发气味, 发臭",n:45/v:55,3,1,zk gk toefl,2651,2390,smell
pitch,pitch,pitʃ,"n. the property of sound that varies with variation in the frequency of vibration
n. (baseball) the act of throwing a baseball by a pitcher to a batter
n. a vendor's position (especially on the sidewalk)
n. degree of deviation from a horizontal plane","n. 程度, 坡度, 顶点, 前倾, 倾斜, 投掷, 音高, 螺距, 节距, 摊位, 树脂, 沥青
vt. 投, 掷, 向前倾跌, 扎营, 竭力推销, 为...定调, 定位于, 用沥青涂
vi. 搭帐篷, 投掷, 向前跌, 猛然摔倒, 坠落, 倾斜
[计] 孔距",v:48/n:52,3,1,cet4 cet6 ky toefl ielts gre,2652,3157,pitch
given,given,'givәn,"n. an assumption that is taken for granted
s. acknowledged as a supposition","a. 赠予的, 沉溺的, 约定的
give的过去分词",j:99/n:1,3,0,,2653,3017,given
alcohol,alcohol,'ælkәhɒl,"n. a liquor or brew containing alcohol as the active agent
n. any of a series of volatile hydroxyl compounds that are made from hydrocarbons by distillation","n. 酒精, 酒
[化] 醇; 乙醇; 酒精",n:100,3,1,gk cet4 ky,2654,2191,alcohol
crop,crop,krɒp,"n. the yield from plants in a single growing season
n. a cultivated plant that is grown commercially on a large scale
n. a collection of people or things appearing together
n. the output of something in a season","n. 农作物, 产量, 平头
vt. 收割, 修剪, 种植
vi. 收获
[计] 裁剪",v:9/n:91,3,1,gk cet4 cet6 ky,2655,2461,crop
capture,capture,'kæptʃә,"n. the act of forcibly dispossessing an owner of property
n. a process whereby a star or planet holds an object in its gravitational field
n. any process in which an atomic or nuclear system acquires an additional particle
n. the act of taking of a person by force","n. 抓取, 战利品, 捕获之物
vt. 抓取, 获得, 迷住
[计] 截获命令",n:11/v:89,3,1,cet4 cet6 ky toefl ielts gre,2658,1715,capture
awful,awful,'ɒ:ful,s. causing fear or dread or terror,"a. 可怕的, 庄严的, 虔敬的",r:8/j:92,3,1,gk cet4 cet6 ky ielts,2660,3276,awful
stomach,stomach,'stʌmәk,"n. an enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion
n. an inclination or liking for things involving conflict or difficulty or unpleasantness
n. an appetite for food
v. bear to eat","n. 胃, 食欲, 欲望, 肚子
vt. 吃下, 忍受",n:100,3,1,zk gk cet4 cet6 ky toefl ielts gre,2661,2503,stomach
opponent,opponent,ә'pәunәnt,s. characterized by active hostility,"n. 对手, 敌手, 反对者
a. 敌对的, 反对的, 对面的",n:100,3,1,cet4 cet6 ky toefl ielts gre,2663,2181,opponent
snow,snow,snәu,"n. precipitation falling from clouds in the form of ice crystals
n. a layer of snowflakes (white crystals of frozen water) covering the ground
n. English writer of novels about moral dilemmas in academe (1905-1980)
v. fall as snow","n. 雪, 积雪, 下雪, 雪花形干扰
vi. 下雪, 似雪般落下
vt. 使雪白, 用雪覆盖, 使像雪般落下",v:8/n:92,3,1,zk gk,2665,1781,snow
poverty,poverty,'pɒvәti,n. the state of having little or no money and few or no material possessions,"n. 贫穷, 贫困, 缺乏
[医] 贫乏, 缺乏",n:100,3,0,cet4 cet6 ky toefl ielts,2666,2333,poverty
enhance,enhance,in'hæns,"v. increase
v. make better or more attractive","vt. 提高, 加强, 增加",v:100,3,0,cet4 cet6 ky toefl ielts gre,2669,2331,enhance
consistent,consistent,kәn'sistәnt,"a. (sometimes followed by `with') in agreement or consistent or reliable
s. the same throughout in structure or composition","a. 一致的, 坚持的, 并立的, 坚固的",j:100,3,0,gk cet4 cet6 ky toefl gre,2670,2225,consistent
ownership,ownership,'әunәʃip,"n. the relation of an owner to the thing possessed; possession with the right to transfer possession to others
n. the state or fact of being an owner","n. 所有权, 物主身份
[经] 所有权, 所有制",n:100,3,0,gk cet4 cet6 ky ielts,2672,3585,ownership
